## DataType = DataTable
## Name = 1H-T2 - CPMG1 Results
## Timestamp = 2022-05-30 18:14:20
## X Units = ms
## Entry 0 FitFunction = Exponential
## Entry 0 Information = T2 time: 0.150363 s
## Entry 0 Label = Sum, Exponential fit
## Entry 0 Name = Sum
## Entry 0 POI 0 = 0.150363, 0.19372, T2
## Entry 1 FitFunction = Exponential
## Entry 1 Information = T2 time: 0.150363 s
## Entry 1 Label = Integral 1: 0.01 to 9.99 ppm, Exponential fit
## Entry 1 Name = Integral 1
## Entry 1 POI 0 = 0.150363, 0.19372, T2
## Entry 2 FitFunction = Exponential
## Entry 2 Information = T2 time: 0.108956 s
## Entry 2 Label = FD Max 
## Entry 2 Name = FD Max
## Entry 2 POI 0 = 0.108956, 8.84093, T2
## Entry 3 FitFunction = Exponential
## Entry 3 Information = T2 time: 0.150168 s
## Entry 3 Label = TD Max
## Entry 3 Name = TD Max
## Entry 3 POI 0 = 0.150168, 2209.41, T2
## Display cursorformat = x: %0.2f s, y: %0.2f
## Display expandedylower = 0
## Display expandedyupper = 0
## Display legend = upper left
## Display nextentrybutton = 1
## Display results2dname = T2 - CPMG Raw Data
## Display xaxisticklabelformat = %0.1f s
## Display xmaxboundoverride = 1.1000000000000001
## Display xminboundoverride = 0
## Data =
##
x, Sum, Exponential fit, Integral 1, Exponential fit, FD Max, Exponential fit, TD Max, Exponential fit
0, 0.515405910255, 1.51262837223, 0.515405910255, 1.51262837223, 23.0701033861, 23.8619527226, 5877.98608976, 5847.47564948
0.1, 0.260210984478, 1.02687147063, 0.260210984478, 1.02687147063, 8.72405164327, 23.2613489637, 2965.60787031, 5846.98944983
0.2, 0.140957775943, 0.777074336485, 0.140957775943, 0.777074336485, 4.51491977203, 23.02147008, 1604.95884508, 5846.73964028
0.3, 0.0813524006091, 0.648617884249, 0.0813524006091, 0.648617884249, 2.90413591236, 22.9256633556, 925.60632613, 5846.61128805
0.4, 0.0487003781565, 0.582560040243, 0.0487003781565, 0.582560040243, 1.88460320109, 22.8873985099, 553.917122561, 5846.54534063
0.5, 0.0303170082308, 0.548590249867, 0.0303170082308, 0.548590249867, 1.22636373644, 22.8721156744, 345.373431254, 5846.51145682
0.6, 0.01949402407, 0.531121519612, 0.01949402407, 0.531121519612, 0.807411049623, 22.8660117674, 222.308399322, 5846.4940473
0.7, 0.0128206491719, 0.522138345641, 0.0128206491719, 0.522138345641, 0.529122802125, 22.8635738898, 145.791527943, 5846.48510229
0.8, 0.00848903682963, 0.517518810424, 0.00848903682963, 0.517518810424, 0.361695981174, 22.8626002107, 96.2220221744, 5846.48050634
0.9, 0.00573231394498, 0.515143246321, 0.00573231394498, 0.515143246321, 0.236102469434, 22.8622113269, 65.2404721265, 5846.47814494
1, 0.00377583744896, 0.513921628877, 0.00377583744896, 0.513921628877, 0.162258336988, 22.8620560082, 43.2923134196, 5846.47693165
