## DataType = DataTable
## Name = 1H-T2 - CPMG1 Results
## Timestamp = 2022-05-30 18:27:07
## X Units = ms
## Entry 0 FitFunction = Exponential
## Entry 0 Information = T2 time: 0.161428 s
## Entry 0 Label = Sum, Exponential fit
## Entry 0 Name = Sum
## Entry 0 POI 0 = 0.161428, 0.212554, T2
## Entry 1 FitFunction = Exponential
## Entry 1 Information = T2 time: 0.161428 s
## Entry 1 Label = Integral 1: 0.01 to 9.99 ppm, Exponential fit
## Entry 1 Name = Integral 1
## Entry 1 POI 0 = 0.161428, 0.212554, T2
## Entry 2 FitFunction = Exponential
## Entry 2 Information = T2 time: 0.121842 s
## Entry 2 Label = FD Max 
## Entry 2 Name = FD Max
## Entry 2 POI 0 = 0.121842, 11.6969, T2
## Entry 3 FitFunction = Exponential
## Entry 3 Information = T2 time: 0.16142 s
## Entry 3 Label = TD Max
## Entry 3 Name = TD Max
## Entry 3 POI 0 = 0.16142, 2420.83, T2
## Display cursorformat = x: %0.2f s, y: %0.2f
## Display expandedylower = 0
## Display expandedyupper = 0
## Display legend = upper left
## Display nextentrybutton = 1
## Display results2dname = T2 - CPMG Raw Data
## Display xaxisticklabelformat = %0.1f s
## Display xmaxboundoverride = 1.1000000000000001
## Display xminboundoverride = 0
## Data =
##
x, Sum, Exponential fit, Integral 1, Exponential fit, FD Max, Exponential fit, TD Max, Exponential fit
0, 0.568086654218, 1.56619626844, 0.568086654218, 1.56619626844, 31.030041396, 32.0140155667, 6470.71846601, 6450.531681
0.1, 0.303388517406, 1.10442499831, 0.303388517406, 1.10442499831, 13.9064349976, 31.4541246464, 3455.98009308, 6450.06989255
0.2, 0.167728956284, 0.855886434098, 0.167728956284, 0.855886434098, 6.23941834505, 31.2077115687, 1911.33267387, 6449.82135267
0.3, 0.0964825438474, 0.722115838358, 0.0964825438474, 0.722115838358, 2.95730262935, 31.0992629359, 1098.17583599, 6449.68758564
0.4, 0.0569223816457, 0.650116660518, 0.0569223816457, 0.650116660518, 1.90812348347, 31.0515337079, 645.134114665, 6449.61559068
0.5, 0.035201189752, 0.611364634478, 0.035201189752, 0.611364634478, 1.28212852076, 31.0305276413, 399.939883437, 6449.57684216
0.6, 0.0221919177259, 0.590507180723, 0.0221919177259, 0.590507180723, 0.848944756409, 31.0212826806, 252.672495128, 6449.55598726
0.7, 0.0140999758502, 0.579281099879, 0.0140999758502, 0.579281099879, 0.571346121167, 31.0172138895, 160.379238911, 6449.54476291
0.8, 0.00951203163682, 0.573238900646, 0.00951203163682, 0.573238900646, 0.37885896375, 31.0154231776, 108.50523197, 6449.53872184
0.9, 0.00642503592126, 0.569986815427, 0.00642503592126, 0.569986815427, 0.257340373612, 31.014635069, 72.6857647357, 6449.53547046
1, 0.00432931171965, 0.56823644973, 0.00432931171965, 0.56823644973, 0.196590381799, 31.0142882153, 49.1395895906, 6449.53372053
